question_id,type,question_type,year,form,course_before,course_after,unit_before,unit_after,topic_before,topic_after,topic_code_before,topic_code_after,lesson_before,lesson_after,source_file,source_page,source_question_number,source_checked,source_status,source_confidence,transcription_status,stem_status,choices_status,parts_status,answer_status,computed_answer,stored_answer,source_answer,solution_status,rubric_status,mathematical_status,math_status,katex_status,media_status,calculator_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,mapping_status,mapping_confidence,student_ready,review_required,overall_status,corrections_count,corrections_made,reviewer_notes,notes,timestamp
APCALC-AB-FRQ-2000-01,frq,frq,2000,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,historical-frq-1969-2010,54,1,True,verified,verified,corrected,verified,not_required,verified,verified,\[\boxed{A=\int_0^a[e^{-x^2}-(1-\cos x)]dx\approx0.590}.\]; \[\boxed{V=\pi\int_0^a[e^{-2x^2}-(1-\cos x)^2]dx\approx1.746}.\]; \[\boxed{V=\int_0^a[e^{-x^2}-(1-\cos x)]^2dx\approx0.461}.\],\[\boxed{A=\int_0^a[e^{-x^2}-(1-\cos x)]dx\approx0.590}.\]; \[\boxed{V=\pi\int_0^a[e^{-2x^2}-(1-\cos x)^2]dx\approx1.746}.\]; \[\boxed{V=\int_0^a[e^{-x^2}-(1-\cos x)]^2dx\approx0.461}.\],\[\boxed{A=\int_0^a[e^{-x^2}-(1-\cos x)]dx\approx0.590}.\]; \[\boxed{V=\pi\int_0^a[e^{-2x^2}-(1-\cos x)^2]dx\approx1.746}.\]; \[\boxed{V=\int_0^a[e^{-x^2}-(1-\cos x)]^2dx\approx0.461}.\],verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2000-02,frq,frq,2000,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,historical-frq-1969-2010,54; 55,2,True,verified,verified,corrected,verified,not_required,verified,verified,"\[\boxed{v_A(2)=\frac{20}{3}\text{ m/s},\qquad v_B(2)=\frac{48}{7}\text{ m/s}}.\]; \[\boxed{a_A(2)=\frac{10}{3}\text{ m/s}^2,\qquad a_B(2)=\frac{72}{49}\text{ m/s}^2}.\]; Runner A's distance is the area under its graph: \(15+70=\boxed{85\text{ m}}\). Runner B's distance is \[\int_0^{10}\frac{24t}{2t+3}dt=\boxed{120-18\ln(23/3)\approx83.336\text{ m}}.\]","\[\boxed{v_A(2)=\frac{20}{3}\text{ m/s},\qquad v_B(2)=\frac{48}{7}\text{ m/s}}.\]; \[\boxed{a_A(2)=\frac{10}{3}\text{ m/s}^2,\qquad a_B(2)=\frac{72}{49}\text{ m/s}^2}.\]; Runner A's distance is the area under its graph: \(15+70=\boxed{85\text{ m}}\). Runner B's distance is \[\int_0^{10}\frac{24t}{2t+3}dt=\boxed{120-18\ln(23/3)\approx83.336\text{ m}}.\]","\[\boxed{v_A(2)=\frac{20}{3}\text{ m/s},\qquad v_B(2)=\frac{48}{7}\text{ m/s}}.\]; \[\boxed{a_A(2)=\frac{10}{3}\text{ m/s}^2,\qquad a_B(2)=\frac{72}{49}\text{ m/s}^2}.\]; Runner A's distance is the area under its graph: \(15+70=\boxed{85\text{ m}}\). Runner B's distance is \[\int_0^{10}\frac{24t}{2t+3}dt=\boxed{120-18\ln(23/3)\approx83.336\text{ m}}.\]",verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2000-03,frq,frq,2000,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,historical-frq-1969-2010,55; 56,3,True,verified,verified,corrected,verified,not_required,verified,verified,"The derivative changes from negative to positive at \(\boxed{x=0}\).; The derivative changes from positive to negative at \(\boxed{x=-5}\).; This occurs where \(f'\) is decreasing: \[\boxed{(-7,-3)\cup(2,3)\cup(3,5)}.\]; Candidates are \(x=-7,-5,7\). The source graph's signed areas show \(f(7)>f(-5)>f(-7)\), so \(\boxed{x=7}\).","The derivative changes from negative to positive at \(\boxed{x=0}\).; The derivative changes from positive to negative at \(\boxed{x=-5}\).; This occurs where \(f'\) is decreasing: \[\boxed{(-7,-3)\cup(2,3)\cup(3,5)}.\]; Candidates are \(x=-7,-5,7\). The source graph's signed areas show \(f(7)>f(-5)>f(-7)\), so \(\boxed{x=7}\).","The derivative changes from negative to positive at \(\boxed{x=0}\).; The derivative changes from positive to negative at \(\boxed{x=-5}\).; This occurs where \(f'\) is decreasing: \[\boxed{(-7,-3)\cup(2,3)\cup(3,5)}.\]; Candidates are \(x=-7,-5,7\). The source graph's signed areas show \(f(7)>f(-5)>f(-7)\), so \(\boxed{x=7}\).",verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2000-04,frq,frq,2000,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,historical-frq-1969-2010,56,4,True,verified,verified,corrected,verified,not_required,verified,verified,"\[\boxed{\int_0^3\sqrt{t+1}\,dt=\frac{14}{3}\text{ gallons}}.\]; \[30+24-\frac{14}{3}=\boxed{\frac{148}{3}\text{ gallons}}.\]; \[\boxed{A(t)=30+8t-\frac23[(t+1)^{3/2}-1]}.\]; \(A'(t)=8-\sqrt{t+1}\), which changes from positive to negative at \(t=63\). Thus \(\boxed{t=63\text{ minutes}}\).","\[\boxed{\int_0^3\sqrt{t+1}\,dt=\frac{14}{3}\text{ gallons}}.\]; \[30+24-\frac{14}{3}=\boxed{\frac{148}{3}\text{ gallons}}.\]; \[\boxed{A(t)=30+8t-\frac23[(t+1)^{3/2}-1]}.\]; \(A'(t)=8-\sqrt{t+1}\), which changes from positive to negative at \(t=63\). Thus \(\boxed{t=63\text{ minutes}}\).","\[\boxed{\int_0^3\sqrt{t+1}\,dt=\frac{14}{3}\text{ gallons}}.\]; \[30+24-\frac{14}{3}=\boxed{\frac{148}{3}\text{ gallons}}.\]; \[\boxed{A(t)=30+8t-\frac23[(t+1)^{3/2}-1]}.\]; \(A'(t)=8-\sqrt{t+1}\), which changes from positive to negative at \(t=63\). Thus \(\boxed{t=63\text{ minutes}}\).",verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2000-05,frq,frq,2000,,AP Calculus AB,AP Calculus AB,2,2,U2,Differentiation: Definition and Fundamental Properties,U2,U2,APCALC-U2,APCALC-U2,historical-frq-1969-2010,56,5,True,verified,verified,corrected,verified,not_required,verified,verified,"Implicit differentiation gives \[\boxed{\frac{dy}{dx}=\frac{3x^2y-y^2}{2xy-x^3}}.\]; At \(x=1\), \(y^2-y=6\), so \(y=3,-2\). The tangent lines are \[\boxed{y=3}\quad\text{and}\quad\boxed{y=2x-4}.\]; Set \(2xy-x^3=0\). Since \(x=0\) is impossible, \(y=x^2/2\). Substitution yields \(x^5=-24\), so \[\boxed{x=-\sqrt[5]{24}}.\]","Implicit differentiation gives \[\boxed{\frac{dy}{dx}=\frac{3x^2y-y^2}{2xy-x^3}}.\]; At \(x=1\), \(y^2-y=6\), so \(y=3,-2\). The tangent lines are \[\boxed{y=3}\quad\text{and}\quad\boxed{y=2x-4}.\]; Set \(2xy-x^3=0\). Since \(x=0\) is impossible, \(y=x^2/2\). Substitution yields \(x^5=-24\), so \[\boxed{x=-\sqrt[5]{24}}.\]","Implicit differentiation gives \[\boxed{\frac{dy}{dx}=\frac{3x^2y-y^2}{2xy-x^3}}.\]; At \(x=1\), \(y^2-y=6\), so \(y=3,-2\). The tangent lines are \[\boxed{y=3}\quad\text{and}\quad\boxed{y=2x-4}.\]; Set \(2xy-x^3=0\). Since \(x=0\) is impossible, \(y=x^2/2\). Substitution yields \(x^5=-24\), so \[\boxed{x=-\sqrt[5]{24}}.\]",verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2000-06,frq,frq,2000,,AP Calculus AB,AP Calculus AB,7,7,U7,Differential Equations,U7,U7,APCALC-U7,APCALC-U7,historical-frq-1969-2010,56; 57,6,True,verified,verified,corrected,verified,not_required,verified,verified,"Separating gives \(e^{2y}dy=3x^2dx\), so \(\frac12e^{2y}=x^3+C\). The initial condition gives \[\boxed{f(x)=\frac12\ln(2x^3+e)}.\]; The logarithm requires \(2x^3+e>0\), so \[\boxed{\text{domain }\left(-\sqrt[3]{e/2},\infty\right),\qquad\text{range }\mathbb R}.\]","Separating gives \(e^{2y}dy=3x^2dx\), so \(\frac12e^{2y}=x^3+C\). The initial condition gives \[\boxed{f(x)=\frac12\ln(2x^3+e)}.\]; The logarithm requires \(2x^3+e>0\), so \[\boxed{\text{domain }\left(-\sqrt[3]{e/2},\infty\right),\qquad\text{range }\mathbb R}.\]","Separating gives \(e^{2y}dy=3x^2dx\), so \(\frac12e^{2y}=x^3+C\). The initial condition gives \[\boxed{f(x)=\frac12\ln(2x^3+e)}.\]; The logarithm requires \(2x^3+e>0\), so \[\boxed{\text{domain }\left(-\sqrt[3]{e/2},\infty\right),\qquad\text{range }\mathbb R}.\]",verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,Independently verified content gates passed. Licensed for student practice on the ECHS platform under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2001-01,frq,frq,2001,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,historical-frq-1969-2010,57; 6,1,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2001-02,frq,frq,2001,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,historical-frq-1969-2010,57; 58; 45,2,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2001-03,frq,frq,2001,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,historical-frq-1969-2010,58; 80,3,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2001-04,frq,frq,2001,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,historical-frq-1969-2010,58; 116,4,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2001-05,frq,frq,2001,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,historical-frq-1969-2010,58; 59; 115,5,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2001-06,frq,frq,2001,,AP Calculus AB,AP Calculus AB,7,7,U7,Differential Equations,U7,U7,APCALC-U7,APCALC-U7,historical-frq-1969-2010,59; 95,6,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2002-01,frq,frq,2002,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,historical-frq-1969-2010,59; 8,1,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2002-02,frq,frq,2002,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,historical-frq-1969-2010,59; 60; 28,2,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2002-03,frq,frq,2002,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,historical-frq-1969-2010,60; 61; 100,3,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2002-04,frq,frq,2002,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,historical-frq-1969-2010,61; 82,4,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2002-05,frq,frq,2002,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,historical-frq-1969-2010,61; 62; 73,5,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2002-06,frq,frq,2002,,AP Calculus AB,AP Calculus AB,3,3,U3,"Composite, Implicit, and Inverse Functions",U3,U3,APCALC-U3,APCALC-U3,historical-frq-1969-2010,62; 63; 113,6,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2002-01-FORM-B,frq,frq,2002,B,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,historical-frq-1969-2010,63; 7,1,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2002-02-FORM-B,frq,frq,2002,B,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,historical-frq-1969-2010,63; 42,2,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2002-03-FORM-B,frq,frq,2002,B,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,historical-frq-1969-2010,63; 64; 99,3,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2002-04-FORM-B,frq,frq,2002,B,AP Calculus AB,AP Calculus AB,6,6,U6,Integration and Accumulation of Change,U6,U6,APCALC-U6,APCALC-U6,historical-frq-1969-2010,64; 81,4,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
APCALC-AB-FRQ-2002-05-FORM-B,frq,frq,2002,B,AP Calculus AB,AP Calculus AB,7,7,U7,Differential Equations,U7,U7,APCALC-U7,APCALC-U7,historical-frq-1969-2010,64; 71,5,True,verified,low,verified-authoritative-facsimile,verified-authoritative-facsimile,not_required,incomplete,official-scoring-guideline-verified,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,Use the complete official solution and point allocation reproduced in this record's worked solution and preserved in the attached official scoring-guideline facsimile.,,official-scoring-guideline-verified,Official scoring-guideline authority retained as an exact SVG facsimile and reproduced in the worked solution.,verified,verified,verified-by-official-svg-facsimile,verified,verified,verified,verified,verified,verified,verified,verified,True,False,student-ready,0,,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,Exact official question facsimile and matched official answer authority passed the licensed facsimile-release gate. Licensed for ECHS student practice under Issue #56.,2026-07-28T03:03:45+03:00
